"","Student ID","Term Code","Term UG MU Earned CrHr","Term UG Overall Earned CrHr (MU and Non-MU)","Cum UG Overall Earned CrHr (MU and Non-MU)"
"2224",8197493,"202310",17,17,50
"2225",8197493,"202315",3,3,53
"2226",8197493,"202320",14,14,67
"2227",8197493,"202330",6,6,73
"2228",8197493,"202410",15,15,88
"2229",8197493,"202415",3,3,91
"2230",8197493,"202420",9,9,100
"2231",8197493,"202430",6,9,109
"2232",8197493,"202510",0,0,109
"2233",8197967,"202210",17,17,17
"2234",8197967,"202220",14,14,31
"2235",8197967,"202310",15,15,46
"2236",8197967,"202320",15,15,61
"2237",8197967,"202410",16,16,77
"2238",8197967,"202420",15,15,92
"2239",8197967,"202510",NA,NA,92
"2240",8198301,"202210",16,16,16
"2241",8198301,"202215",3,3,19
"2242",8198301,"202220",17,17,36
"2243",8198301,"202310",12,12,48
"2244",8198301,"202320",14,14,62
"2245",8198301,"202410",15,15,77
"2246",8198301,"202415",1,1,78
"2247",8198301,"202420",12,12,90
"2248",8198301,"202510",NA,NA,90
"2249",8198848,"202210",17,28,28
"2250",8198848,"202220",15,15,43
"2251",8198848,"202310",15,15,58
"2252",8198848,"202320",14,14,72
"2253",8198848,"202410",15,15,87
"2254",8198848,"202420",15,15,102
"2255",8198848,"202510",NA,NA,102
"2256",8199244,"202210",16,36,36
"2257",8199244,"202220",15,15,51
"2258",8199244,"202310",17,17,68
"2259",8199244,"202320",15,15,83
"2260",8199244,"202410",12,12,95
"2261",8199244,"202420",15,15,110
"2262",8199244,"202510",NA,NA,110
"2263",8199396,"202210",15,27,27
"2264",8199396,"202220",12,12,39
"2265",8199396,"202310",15,15,54
"2266",8199396,"202320",15,15,69
"2267",8199396,"202410",15,15,84
"2268",8199396,"202420",15,15,99
"2269",8199396,"202510",2,2,101
"2270",8199444,"202210",12,18,18
"2271",8199444,"202220",17,17,35
"2272",8199444,"202310",16,16,51
"2273",8199444,"202320",16,16,67
"2274",8199444,"202410",15,15,82
"2275",8199444,"202415",3,3,85
"2276",8199444,"202420",15,15,100
"2277",8199444,"202510",NA,NA,100
"2278",8199524,"202210",15,51,51
"2279",8199524,"202220",14,14,65
"2280",8199524,"202310",15,15,80
"2281",8199524,"202320",15,15,95
"2282",8199524,"202410",12,12,107
"2283",8199524,"202420",12,12,119
"2284",8199524,"202510",NA,NA,119
"2285",8199879,"202210",9,9,9
"2286",8199879,"202215",3,3,12
"2287",8199879,"202220",14,14,26
"2288",8199879,"202230",3,3,29
"2289",8199879,"202310",14,14,43
"2290",8199879,"202320",12,12,55
"2291",8199879,"202410",12,12,67
"2292",8199879,"202420",12,12,79
"2293",8199879,"202430",1,1,80
"2294",8199879,"202510",NA,NA,80
"2295",8199879,"202515",NA,NA,80
"2296",8199970,"202210",16,28,28
"2297",8199970,"202220",15,15,43
"2298",8199970,"202310",15,15,58
"2299",8199970,"202320",15,15,73
"2300",8199970,"202410",15,15,88
"2301",8199970,"202420",12,12,100
"2302",8199970,"202510",NA,NA,100
"2303",8200504,"202210",15,50,50
"2304",8200504,"202220",12,12,62
"2305",8200504,"202310",15,15,77
"2306",8200504,"202320",15,15,92
"2307",8200504,"202410",12,12,104
"2308",8200504,"202420",18,18,122
"2309",8200504,"202510",NA,NA,122
"2310",8200777,"202210",17,17,17
"2311",8200777,"202220",14,14,31
"2312",8200777,"202230",3,3,34
"2313",8200777,"202310",14,14,48
"2314",8200777,"202320",15,15,63
"2315",8200777,"202410",13,13,76
"2316",8200777,"202420",15,15,91
"2317",8200777,"202510",NA,NA,91
"2318",8201100,"202210",15,15,15
"2319",8201100,"202215",3,3,18
"2320",8201100,"202220",15,15,33
"2321",8201100,"202310",16,16,49
"2322",8201100,"202320",15,15,64
"2323",8201100,"202410",18,18,82
"2324",8201100,"202415",6,6,88
"2325",8201100,"202420",15,15,103
"2326",8201100,"202510",NA,NA,103
"2327",8201347,"202210",17,41,41
"2328",8201347,"202215",1,1,42
"2329",8201347,"202220",14,14,56
"2330",8201347,"202310",15,15,71
"2331",8201347,"202315",6,6,77
"2332",8201347,"202320",15,15,92
"2333",8201347,"202410",12,12,104
"2334",8201347,"202420",17,17,121
"2335",8201347,"202510",NA,NA,121
"2336",8201387,"202210",15,15,15
"2337",8201387,"202220",14,14,29
"2338",8201387,"202310",13,16,45
"2339",8201387,"202315",3,3,48
"2340",8201387,"202320",18,18,66
"2341",8201387,"202410",18,18,84
"2342",8201387,"202415",6,6,90
"2343",8201387,"202420",17,17,107
"2344",8201387,"202430",2,2,109
"2345",8201387,"202510",NA,NA,109
"2346",8201387,"202515",NA,NA,109
"2347",8201387,"202520",NA,NA,109
"2348",8201493,"202210",16,29,29
"2349",8201493,"202220",14,14,43
"2350",8201493,"202230",6,6,49
"2351",8201493,"202310",12,12,61
"2352",8201493,"202320",13,13,74
"2353",8201493,"202410",15,15,89
"2354",8201493,"202420",12,12,101
"2355",8201493,"202510",0,0,101
"2356",8201493,"202515",NA,NA,101
"2357",8201706,"202210",17,45,45
"2358",8201706,"202220",14,14,59
"2359",8201706,"202310",17,17,76
"2360",8201706,"202320",13,13,89
"2361",8201706,"202410",15,15,104
"2362",8201706,"202420",13,13,117
"2363",8201706,"202510",NA,NA,117
"2364",8201733,"202210",17,34,34
"2365",8201733,"202220",12,12,46
"2366",8201733,"202310",15,15,61
"2367",8201733,"202320",13,13,74
"2368",8201733,"202330",3,3,77
"2369",8201733,"202410",0,16,93
"2370",8201733,"202420",15,15,108
"2371",8201733,"202510",NA,NA,108
"2372",8202241,"202210",15,58,58
"2373",8202241,"202220",15,15,73
"2374",8202241,"202310",12,12,85
"2375",8202241,"202315",3,3,88
"2376",8202241,"202320",15,15,103
"2377",8202241,"202410",12,12,115
"2378",8202241,"202420",0,12,127
"2379",8202241,"202510",NA,NA,127
"2380",8202349,"202210",15,15,15
"2381",8202349,"202220",14,18,33
"2382",8202349,"202310",13,13,46
"2383",8202349,"202315",6,6,52
"2384",8202349,"202320",19,19,71
"2385",8202349,"202410",0,15,86
"2386",8202349,"202420",19,19,105
"2387",8202349,"202430",4,4,109
"2388",8202349,"202510",NA,NA,109
"2389",8202349,"202515",NA,NA,109
"2390",8202613,"202410",12,12,12
"2391",8202613,"202420",14,14,26
"2392",8202613,"202510",0,0,26
"2393",8202624,"202210",15,18,18
"2394",8202624,"202220",17,17,35
"2395",8202624,"202310",12,12,47
"2396",8202624,"202320",9,9,56
"2397",8202624,"202330",3,3,59
"2398",8202624,"202410",12,12,71
"2399",8202624,"202415",3,3,74
"2400",8202624,"202420",18,18,92
"2401",8202624,"202430",6,6,98
"2402",8202624,"202510",NA,NA,98
"2403",8202719,"202210",16,23,23
"2404",8202719,"202220",15,15,38
"2405",8202719,"202310",15,15,53
"2406",8202719,"202320",16,16,69
"2407",8202719,"202330",3,3,72
"2408",8202719,"202410",16,16,88
"2409",8202719,"202415",6,6,94
"2410",8202719,"202420",13,13,107
"2411",8202719,"202510",NA,NA,107
"2412",8202810,"202210",15,15,15
"2413",8202810,"202220",12,12,27
"2414",8202810,"202310",14,14,41
"2415",8202810,"202315",3,3,44
"2416",8202810,"202320",13,13,57
"2417",8202810,"202410",15,15,72
"2418",8202810,"202415",6,6,78
"2419",8202810,"202420",15,15,93
"2420",8202810,"202430",6,6,99
"2421",8202810,"202510",NA,NA,99
"2422",8203289,"202210",16,39,39
"2423",8203289,"202220",15,15,54
"2424",8203348,"202210",15,57,57
"2425",8203348,"202220",16,16,73
"2426",8203348,"202310",19,19,92
"2427",8203348,"202320",18,18,110
"2428",8203348,"202410",18,18,128
"2429",8203348,"202420",15,15,143
"2430",8203348,"202510",NA,NA,143
"2431",8203595,"202310",17,26,26
"2432",8203595,"202320",17,17,43
"2433",8203595,"202410",16,16,59
"2434",8203595,"202420",15,15,74
"2435",8203595,"202510",NA,NA,74
"2436",8203607,"202210",15,15,15
"2437",8203607,"202220",16,16,31
"2438",8203607,"202310",16,16,47
"2439",8203607,"202320",16,16,63
"2440",8203607,"202410",17,17,80
"2441",8203607,"202420",15,15,95
"2442",8204022,"202210",18,54,54
"2443",8204022,"202215",3,3,57
"2444",8204022,"202220",12,12,69
"2445",8204022,"202310",18,18,87
"2446",8204022,"202320",12,12,99
"2447",8204022,"202410",12,12,111
"2448",8204022,"202415",6,6,117
"2449",8204022,"202420",18,18,135
"2450",8204070,"202210",16,19,19
"2451",8204070,"202220",17,17,36
"2452",8204070,"202310",18,18,54
"2453",8204070,"202320",0,16,70
"2454",8204070,"202410",15,15,85
"2455",8204070,"202420",15,15,100
"2456",8204070,"202510",NA,NA,100
"2457",8204130,"202210",15,15,15
"2458",8204130,"202220",9,9,24
"2459",8204130,"202310",12,12,36
"2460",8204130,"202315",6,6,42
"2461",8204130,"202320",15,15,57
"2462",8204130,"202410",0,13,70
"2463",8204130,"202415",6,6,76
"2464",8204130,"202420",18,18,94
"2465",8204130,"202510",NA,NA,94
"2466",8204130,"202515",NA,NA,94
"2467",8204447,"202210",10,10,10
"2468",8204447,"202220",15,15,25
"2469",8204447,"202310",15,15,40
"2470",8204447,"202320",14,14,54
"2471",8204447,"202410",12,12,66
"2472",8204447,"202420",18,18,84
"2473",8204447,"202510",NA,NA,84
"2474",8204564,"202210",16,28,28
"2475",8204564,"202215",3,3,31
"2476",8204564,"202220",15,15,46
"2477",8204564,"202230",3,3,49
"2478",8204564,"202310",16,16,65
"2479",8204564,"202315",6,6,71
"2480",8204564,"202320",15,15,86
"2481",8204564,"202410",15,15,101
"2482",8204564,"202415",6,6,107
"2483",8204564,"202420",15,15,122
"2484",8204564,"202510",NA,NA,122
"2485",8204994,"202210",15,50,50
"2486",8204994,"202220",16,16,66
"2487",8204994,"202310",16,16,82
"2488",8204994,"202320",15,15,97
"2489",8204994,"202410",15,15,112
"2490",8204994,"202420",7.5,7.5,119.5
"2491",8204994,"202430",3,3,122.5
"2492",8204994,"202510",NA,NA,122.5
"2493",8205151,"202210",15,47,47
"2494",8205151,"202220",15,15,62
"2495",8205151,"202310",16,16,78
"2496",8205151,"202320",16,16,94
"2497",8205151,"202330",0,0,94
"2498",8205151,"202410",15,15,109
"2499",8205151,"202420",15,15,124
"2500",8205151,"202510",NA,NA,124
"2501",8205333,"202210",17,29,29
"2502",8205333,"202220",17,17,46
"2503",8205333,"202310",18,18,64
"2504",8205333,"202320",18,18,82
"2505",8205333,"202330",3,3,85
"2506",8205333,"202410",17,17,102
"2507",8205333,"202415",3,3,105
"2508",8205333,"202420",17,17,122
"2509",8205333,"202510",NA,NA,122
"2510",8205333,"202515",NA,NA,122
"2511",8205394,"202210",13,29,29
"2512",8205394,"202220",15,15,44
"2513",8205394,"202310",13,13,57
"2514",8205394,"202320",18,18,75
"2515",8205394,"202410",12,12,87
"2516",8205394,"202420",15,15,102
"2517",8205394,"202510",NA,NA,102
"2518",8205394,"202520",NA,NA,102
"2519",8205678,"202130",4,4,4
"2520",8205678,"202210",15,21,25
"2521",8205678,"202220",11,11,36
"2522",8205678,"202310",15,15,51
"2523",8205678,"202320",12,12,63
"2524",8205734,"202210",17,23,23
"2525",8205734,"202220",15,15,38
"2526",8205784,"202210",15,24,24
"2527",8205784,"202215",3,3,27
"2528",8205784,"202220",15,15,42
"2529",8205784,"202310",12,12,54
"2530",8205784,"202315",6,6,60
"2531",8205784,"202320",16,16,76
"2532",8205784,"202410",12,12,88
"2533",8205784,"202420",15,15,103
"2534",8205784,"202510",0,0,103
"2535",8205784,"202515",NA,NA,103
"2536",8205784,"202520",NA,NA,103
"2537",8206209,"202210",15,18,18
"2538",8206209,"202220",15,15,33
"2539",8206209,"202310",15,15,48
"2540",8206209,"202320",15,15,63
"2541",8206209,"202410",15,15,78
"2542",8206209,"202420",15,15,93
"2543",8206209,"202510",NA,NA,93
"2544",8206209,"202520",NA,NA,93
"2545",8206323,"202210",13,13,13
"2546",8206323,"202215",0,0,13
"2547",8206323,"202220",15,15,28
"2548",8206323,"202310",12,12,40
"2549",8206323,"202320",14,14,54
"2550",8206323,"202330",0,0,54
"2551",8206374,"202210",15,49,49
"2552",8206374,"202220",16,16,65
"2553",8206374,"202310",17,17,82
"2554",8206374,"202320",15,15,97
"2555",8206374,"202410",15,15,112
"2556",8206374,"202415",6,6,118
"2557",8206374,"202420",15,15,133
"2558",8206374,"202510",NA,NA,133
"2559",8206527,"202210",17,40,40
"2560",8206527,"202220",17,17,57
"2561",8206527,"202230",0,0,57
"2562",8206527,"202310",16,16,73
"2563",8206527,"202320",15,15,88
"2564",8206527,"202410",16,16,104
"2565",8206527,"202415",6,6,110
"2566",8206527,"202420",15,15,125
"2567",8206527,"202510",NA,NA,125
"2568",8206527,"202515",NA,NA,125
"2569",8206589,"202210",12,12,12
"2570",8206589,"202220",15,15,27
"2571",8206589,"202310",15,15,42
"2572",8206589,"202320",12,12,54
"2573",8206589,"202330",3,3,57
"2574",8206589,"202410",14,14,71
"2575",8206589,"202415",1,1,72
"2576",8206589,"202420",0,12,84
"2577",8206589,"202430",3,3,87
"2578",8206589,"202510",NA,NA,87
"2579",8206673,"202210",12,21,21
"2580",8206673,"202220",14,14,35
"2581",8206673,"202230",3,8,43
"2582",8206673,"202310",15,15,58
"2583",8206673,"202320",13,13,71
"2584",8206673,"202330",3,3,74
"2585",8206673,"202410",14,14,88
"2586",8206673,"202420",0,15,103
"2587",8206673,"202510",NA,NA,103
"2588",8206673,"202515",NA,NA,103
"2589",8206673,"202520",NA,NA,103
"2590",8207056,"202210",16,24,24
"2591",8207056,"202220",15,15,39
"2592",8207056,"202310",19,19,58
"2593",8207056,"202320",15,15,73
"2594",8207056,"202410",15,15,88
"2595",8207056,"202420",15,15,103
"2596",8207056,"202510",NA,NA,103
"2597",8208062,"202210",15,26,26
"2598",8208062,"202220",15,15,41
"2599",8208062,"202310",15,15,56
"2600",8208062,"202320",15,15,71
"2601",8208062,"202410",15,15,86
"2602",8208062,"202420",15,15,101
"2603",8208062,"202510",NA,NA,101
"2604",8208211,"202210",17,61,61
"2605",8208211,"202220",12,12,73
"2606",8208211,"202310",15,15,88
"2607",8208211,"202320",16,16,104
"2608",8208211,"202410",15,15,119
"2609",8208211,"202415",6,6,125
"2610",8208211,"202420",15,15,140
"2611",8208211,"202510",NA,NA,140
"2612",8216877,"202110",17,45.5,45.5
"2613",8216877,"202120",14,14,59.5
"2614",8216939,"202110",7,7,7
"2615",8216939,"202120",3,3,10
"2616",8216939,"202210",3,3,13
"2617",8216939,"202220",3,3,16
"2618",8216939,"202310",7,7,23
"2619",8216939,"202320",3,3,26
"2620",8216939,"202410",15,31,57
"2621",8216939,"202420",16,16,73
"2622",8216939,"202510",NA,NA,73
"2623",8216939,"202520",NA,NA,73
"2624",8216970,"202210",17,20,20
"2625",8216970,"202220",17,17,37
"2626",8216970,"202310",15,15,52
"2627",8216970,"202320",16,16,68
"2628",8216970,"202330",0,3,71
"2629",8216970,"202410",16.5,16.5,87.5
"2630",8216970,"202420",15,15,102.5
"2631",8216970,"202510",NA,NA,102.5
"2632",8217036,"202210",15,49,49
"2633",8217036,"202220",19,19,68
"2634",8217036,"202310",18,18,86
"2635",8217036,"202320",15,15,101
"2636",8217036,"202410",19,19,120
"2637",8217036,"202420",15,15,135
"2638",8217036,"202510",NA,NA,135
"2639",8217036,"202520",NA,NA,135
"2640",8217044,"202210",16,23,23
"2641",8217044,"202220",15,15,38
"2642",8217044,"202230",5,5,43
"2643",8217044,"202310",16,16,59
"2644",8217044,"202320",15,15,74
"2645",8217044,"202410",18,18,92
"2646",8217044,"202420",15,15,107
"2647",8217044,"202510",NA,NA,107
"2648",8218436,"202110",7,7,7
"2649",8218436,"202120",6,6,13
"2650",8218436,"202210",17,40,53
"2651",8218436,"202220",15,15,68
"2652",8218436,"202310",15,15,83
"2653",8218436,"202320",12,12,95
"2654",8218436,"202410",18,18,113
"2655",8218436,"202420",12,12,125
"2656",8221753,"202120",12,12,12
"2657",8221753,"202130",18,18,30
"2658",8221753,"202210",14,14,44
"2659",8221753,"202220",14,14,58
"2660",8221753,"202310",14,14,72
"2661",8221753,"202320",15,15,87
"2662",8221753,"202330",12,12,99
"2663",8221753,"202410",18,18,117
"2664",8221753,"202420",12,18,135
"2665",8224982,"202110",15,15,15
"2666",8224982,"202120",13,13,28
"2667",8224982,"202210",15,15,43
"2668",8224982,"202220",12,12,55
"2669",8224982,"202310",16,16,71
"2670",8224982,"202320",11,11,82
"2671",8224982,"202410",19,19,101
"2672",8224982,"202420",20,20,121
"2673",8226333,"202110",15,45,45
"2674",8226333,"202120",15,15,60
"2675",8226333,"202210",12,12,72
"2676",8226333,"202220",15,15,87
"2677",8226333,"202310",15,15,102
"2678",8226333,"202320",12,12,114
"2679",8226333,"202410",13,13,127
"2680",8226483,"202110",15,58,58
"2681",8226483,"202120",15,15,73
"2682",8226483,"202210",17,17,90
"2683",8226483,"202215",3,3,93
"2684",8226483,"202220",12,12,105
"2685",8226483,"202310",14,14,119
"2686",8226483,"202315",3,3,122
"2687",8226483,"202320",8,8,130
"2688",8226483,"202410",15,15,145
"2689",8226483,"202420",18,24,169
"2690",8226483,"202430",0,9,NA
"2691",8226483,"202510",NA,NA,178
"2692",8226632,"202110",18,45,45
"2693",8226632,"202120",13,13,58
"2694",8226632,"202210",12,12,70
"2695",8226632,"202220",12,15,85
"2696",8226632,"202230",3,3,88
"2697",8226632,"202310",15,15,103
"2698",8226632,"202315",6,6,109
"2699",8226632,"202320",15,15,124
"2700",8226632,"202410",12,12,136
"2701",8226632,"202415",3,3,139
"2702",8226632,"202420",12,12,151
"2703",8228733,"202110",15,74,74
"2704",8228733,"202120",15,15,89
"2705",8228733,"202210",13,13,102
"2706",8228733,"202215",3,3,105
"2707",8228733,"202220",15,15,120
"2708",8228733,"202310",12,12,132
"2709",8228733,"202320",12,12,144
"2710",8228733,"202410",0,0,144
"2711",8228733,"202415",0,0,144
"2712",8228733,"202420",0,0,144
"2713",8228925,"202110",15,22,22
"2714",8228925,"202115",3,3,25
"2715",8228925,"202120",16,16,41
"2716",8228925,"202210",16,16,57
"2717",8228925,"202215",3,3,60
"2718",8228925,"202220",12,12,72
"2719",8228925,"202310",9,9,81
"2720",8228925,"202315",6,6,87
"2721",8228925,"202320",18,18,105
"2722",8228925,"202330",3,3,108
"2723",8228925,"202410",17,17,125
"2724",8228925,"202415",3,3,128
"2725",8228925,"202420",15,15,143
"2726",8229824,"202110",18,60,60
"2727",8229824,"202115",3,3,63
"2728",8229824,"202120",18,18,81
"2729",8229824,"202210",15,15,96
"2730",8229824,"202220",18,18,114
"2731",8229824,"202310",15,15,129
"2732",8229824,"202320",15,15,144
"2733",8229824,"202410",16,16,160
"2734",8229824,"202420",14,14,174
"2735",8229869,"202110",15,34,34
"2736",8229869,"202120",15.5,15.5,49.5
"2737",8229869,"202210",16.5,16.5,66
"2738",8229869,"202220",15,15,81
"2739",8229869,"202310",15,15,96
"2740",8229869,"202315",3,3,99
"2741",8229869,"202320",12,15,114
"2742",8229869,"202410",15,15,129
"2743",8229869,"202415",6,6,135
"2744",8229869,"202420",15,15,150
"2745",8229976,"202110",17,23,23
"2746",8229976,"202120",14,14,37
"2747",8229976,"202210",16,16,53
"2748",8229976,"202220",13,13,66
"2749",8229976,"202310",15,15,81
"2750",8229976,"202320",16,16,97
"2751",8229976,"202330",0,0,97
"2752",8229976,"202410",14,14,111
"2753",8229976,"202420",14,14,125
"2754",8230735,"202110",12,18,18
"2755",8230735,"202120",20,20,38
"2756",8230735,"202210",20,20,58
"2757",8230735,"202220",16,16,74
"2758",8230735,"202310",18,18,92
"2759",8230735,"202320",18,18,110
"2760",8230735,"202410",18,18,128
"2761",8230735,"202420",12,12,140
"2762",8230745,"202210",19,19,19
"2763",8230745,"202220",17,17,36
"2764",8230745,"202310",17,17,53
"2765",8230745,"202320",22,22,75
"2766",8230745,"202410",12,12,87
"2767",8230745,"202420",0,12,99
"2768",8230745,"202430",0,0,99
"2769",8230745,"202510",NA,NA,99
"2770",8231106,"202210",15,79,79
"2771",8231106,"202215",3,3,82
"2772",8231106,"202220",16,16,98
"2773",8231106,"202310",13,13,111
"2774",8231106,"202320",13,13,124
"2775",8231117,"202110",12,27,27
"2776",8231117,"202120",15,15,42
"2777",8231117,"202210",15,15,57
"2778",8231117,"202220",15,15,72
"2779",8231117,"202310",15,15,87
"2780",8231117,"202320",15,15,102
"2781",8231117,"202410",12,12,114
"2782",8231117,"202420",12,12,126
"2783",8231449,"202110",15,54,54
"2784",8231449,"202120",12,12,66
"2785",8231449,"202130",0,5,NA
"2786",8231449,"202210",15,15,86
"2787",8231449,"202220",15,15,101
"2788",8231449,"202230",9,9,110
"2789",8231449,"202310",15,15,125
"2790",8231449,"202315",3,3,128
"2791",8231449,"202320",15,15,143
"2792",8231449,"202330",3,3,146
"2793",8231449,"202410",0,0,146
"2794",8231449,"202415",0,0,146
"2795",8231449,"202420",0,0,146
"2796",8232226,"202110",14,38,38
"2797",8232226,"202120",16,16,54
"2798",8232226,"202210",16,16,70
"2799",8232226,"202220",15,15,85
"2800",8232226,"202230",3,3,88
"2801",8232226,"202310",15,15,103
"2802",8232226,"202320",15,15,118
"2803",8232226,"202410",12,12,130
"2804",8232226,"202420",12,12,142
"2805",8232533,"202110",15,60,60
"2806",8232533,"202120",12,12,72
"2807",8232533,"202210",13.5,13.5,85.5
"2808",8232533,"202215",6,6,91.5
"2809",8232533,"202220",15,15,106.5
"2810",8232533,"202310",17,17,123.5
"2811",8232533,"202320",15,15,138.5
"2812",8232533,"202410",15,15,153.5
"2813",8233278,"202110",0,50,NA
"2814",8233278,"202210",15,15,65
"2815",8233278,"202220",15,15,80
"2816",8233278,"202230",6,6,86
"2817",8233278,"202310",15,15,101
"2818",8233278,"202320",14,14,115
"2819",8233278,"202410",15,15,130
"2820",8233278,"202420",15,15,145
"2821",8233278,"202510",NA,NA,145
"2822",8233829,"202110",17,52,52
"2823",8233829,"202120",15,15,67
"2824",8233829,"202210",15,15,82
"2825",8233829,"202220",13,13,95
"2826",8233829,"202310",12,12,107
"2827",8233829,"202320",12,12,119
"2828",8233829,"202410",12,12,131
"2829",8233844,"202110",15,34,34
"2830",8233844,"202120",15,15,49
"2831",8233844,"202210",15,15,64
